threshold,precision,recall
1.042818,0.6583747927031509,0.676320272572402
1.043125,0.659468438538206,0.676320272572402
1.042559,0.6556836902800659,0.6780238500851788
1.041548,0.6551724137931034,0.6797274275979557
1.04248,0.65625,0.6797274275979557
1.039515,0.6504065040650406,0.6814310051107325
1.040011,0.6514657980456026,0.6814310051107325
1.040318,0.6525285481239804,0.6814310051107325
1.040748,0.6535947712418301,0.6814310051107325
1.040838,0.6546644844517185,0.6814310051107325
1.041542,0.6557377049180327,0.6814310051107325
1.038962,0.6499189627228525,0.6831345826235093
1.039493,0.650974025974026,0.6831345826235093
1.038838,0.6504854368932039,0.6848381601362862
1.037112,0.65,0.686541737649063
1.038574,0.6510500807754442,0.686541737649063
1.036397,0.6484751203852327,0.6882453151618398
